transit_timestamp,station_complex_id,station_complex,borough,latitude,longitude,passenger_entries
2025-05-05 19:00:00,627,"Franklin Av (C,S)",Brooklyn,40.68099,-73.95634,171.0
2025-05-05 19:00:00,628,"Fulton St (2,3,4,5,A,C,J,Z)",Manhattan,40.71009,-74.007835,3580.0
2025-05-05 19:00:00,629,"Metropolitan Av/Lorimer St (G,L)",Brooklyn,40.71343,-73.95084,596.0
2025-05-05 19:00:00,630,"Myrtle-Wyckoff Avs (M,L)",Brooklyn,40.699623,-73.91199,499.0
2025-05-05 19:00:00,635,"Whitehall St-South Ferry (1,R,W)",Manhattan,40.702576,-74.01333,634.0
2025-05-05 19:00:00,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,40.69226,-73.98664,1403.0
2025-05-05 20:00:00,1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,186.0
2025-05-05 20:00:00,2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,127.0
2025-05-05 20:00:00,3,"30 Av (N,W)",Queens,40.76678,-73.92148,168.0
2025-05-05 20:00:00,4,"Broadway (N,W)",Queens,40.76182,-73.92551,139.0
2025-05-05 20:00:00,5,"36 Av (N,W)",Queens,40.756805,-73.92957,111.0
2025-05-05 20:00:00,6,"39 Av-Dutch Kills (N,W)",Queens,40.75288,-73.932755,47.0
2025-05-05 20:00:00,8,"5 Av/59 St (N,R,W)",Manhattan,40.764812,-73.97335,395.0
2025-05-05 20:00:00,9,"57 St-7 Av (N,Q,R,W)",Manhattan,40.764664,-73.98066,1071.0
2025-05-05 20:00:00,10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,820.0
2025-05-05 20:00:00,13,"28 St (R,W)",Manhattan,40.745495,-73.98869,357.0
2025-05-05 20:00:00,14,"23 St (R,W)",Manhattan,40.741302,-73.98934,463.0
2025-05-05 20:00:00,16,"8 St-NYU (R,W)",Manhattan,40.730328,-73.99263,329.0
2025-05-05 20:00:00,17,"Prince St (R,W)",Manhattan,40.72433,-73.9977,181.0
2025-05-05 20:00:00,20,"City Hall (R,W)",Manhattan,40.713284,-74.00698,82.0
2025-05-05 20:00:00,22,"Rector St (R,W)",Manhattan,40.70722,-74.01334,56.0
2025-05-05 20:00:00,26,"DeKalb Av (B,Q,R)",Brooklyn,40.690636,-73.98183,540.0
2025-05-05 20:00:00,28,Union St (R),Brooklyn,40.677315,-73.98311,214.0
2025-05-05 20:00:00,30,Prospect Av (R),Brooklyn,40.665413,-73.992874,100.0
2025-05-05 20:00:00,31,25 St (R),Brooklyn,40.660397,-73.99809,58.0
2025-05-05 20:00:00,32,"36 St (D,N,R)",Brooklyn,40.655144,-74.00355,325.0
2025-05-05 20:00:00,33,45 St (R),Brooklyn,40.648937,-74.01001,135.0
2025-05-05 20:00:00,34,53 St (R),Brooklyn,40.64507,-74.01403,129.0
2025-05-05 20:00:00,35,"59 St (N,R)",Brooklyn,40.64136,-74.01788,201.0
2025-05-05 20:00:00,36,Bay Ridge Av (R),Brooklyn,40.634968,-74.02338,86.0
2025-05-05 20:00:00,37,77 St (R),Brooklyn,40.62974,-74.02551,69.0
2025-05-05 20:00:00,38,86 St (R),Brooklyn,40.62269,-74.0284,186.0
2025-05-05 20:00:00,39,Bay Ridge-95 St (R),Brooklyn,40.616623,-74.030876,64.0
2025-05-05 20:00:00,41,"7 Av (B,Q)",Brooklyn,40.67705,-73.97237,196.0
2025-05-05 20:00:00,42,"Prospect Park (B,Q,S)",Brooklyn,40.661613,-73.96225,141.0
2025-05-05 20:00:00,43,Parkside Av (Q),Brooklyn,40.655293,-73.961494,92.0
2025-05-05 20:00:00,44,"Church Av (B,Q)",Brooklyn,40.650528,-73.96298,175.0
2025-05-05 20:00:00,45,Beverley Rd (Q),Brooklyn,40.64403,-73.96449,48.0
2025-05-05 20:00:00,46,Cortelyou Rd (Q),Brooklyn,40.640926,-73.96389,82.0
2025-05-05 20:00:00,47,"Newkirk Plaza (B,Q)",Brooklyn,40.635082,-73.96279,132.0
2025-05-05 20:00:00,48,Avenue H (Q),Brooklyn,40.62927,-73.96164,63.0
2025-05-05 20:00:00,49,Avenue J (Q),Brooklyn,40.62504,-73.9608,90.0
2025-05-05 20:00:00,50,Avenue M (Q),Brooklyn,40.61762,-73.9594,93.0
2025-05-05 20:00:00,51,"Kings Hwy (B,Q)",Brooklyn,40.60867,-73.95773,311.0
2025-05-05 20:00:00,52,Avenue U (Q),Brooklyn,40.5993,-73.95593,92.0
2025-05-05 20:00:00,53,Neck Rd (Q),Brooklyn,40.595245,-73.95516,45.0
2025-05-05 20:00:00,54,"Sheepshead Bay (B,Q)",Brooklyn,40.586895,-73.954155,184.0
2025-05-05 20:00:00,55,"Brighton Beach (B,Q)",Brooklyn,40.57762,-73.96137,217.0
2025-05-05 20:00:00,56,Ocean Pkwy (Q),Brooklyn,40.576313,-73.9685,58.0
2025-05-05 20:00:00,57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,40.576126,-73.97594,41.0
2025-05-05 20:00:00,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,40.577423,-73.98123,251.0
2025-05-05 20:00:00,59,9 Av (D),Brooklyn,40.646294,-73.99432,74.0
2025-05-05 20:00:00,60,Fort Hamilton Pkwy (D),Brooklyn,40.640915,-73.9943,69.0
2025-05-05 20:00:00,61,50 St (D),Brooklyn,40.63626,-73.99479,81.0
2025-05-05 20:00:00,62,55 St (D),Brooklyn,40.631435,-73.995476,61.0
2025-05-05 20:00:00,64,71 St (D),Brooklyn,40.61959,-73.99886,33.0
2025-05-05 20:00:00,65,79 St (D),Brooklyn,40.613503,-74.00061,48.0
2025-05-05 20:00:00,66,18 Av (D),Brooklyn,40.607952,-74.00174,61.0
2025-05-05 20:00:00,67,20 Av (D),Brooklyn,40.604557,-73.99817,61.0
2025-05-05 20:00:00,68,Bay Pkwy (D),Brooklyn,40.601875,-73.99373,90.0
2025-05-05 20:00:00,69,25 Av (D),Brooklyn,40.597706,-73.98683,40.0
2025-05-05 20:00:00,70,Bay 50 St (D),Brooklyn,40.58884,-73.983765,23.0
2025-05-05 20:00:00,71,8 Av (N),Brooklyn,40.635063,-74.01172,161.0
2025-05-05 20:00:00,72,Fort Hamilton Pkwy (N),Brooklyn,40.631386,-74.00535,85.0
2025-05-05 20:00:00,74,18 Av (N),Brooklyn,40.62067,-73.99042,105.0
2025-05-05 20:00:00,75,20 Av (N),Brooklyn,40.61741,-73.98502,42.0
2025-05-05 20:00:00,76,Bay Pkwy (N),Brooklyn,40.611816,-73.98185,70.0
2025-05-05 20:00:00,77,Kings Hwy (N),Brooklyn,40.603924,-73.980354,59.0
2025-05-05 20:00:00,78,Avenue U (N),Brooklyn,40.597473,-73.97913,42.0
2025-05-05 20:00:00,79,86 St (N),Brooklyn,40.59272,-73.97823,25.0
2025-05-05 20:00:00,80,"121 St (J,Z)",Queens,40.700493,-73.82829,35.0
2025-05-05 20:00:00,81,111 St (J),Queens,40.69742,-73.83634,27.0
2025-05-05 20:00:00,82,"104 St (J,Z)",Queens,40.69518,-73.84433,30.0
2025-05-05 20:00:00,83,"Woodhaven Blvd (J,Z)",Queens,40.69388,-73.85158,58.0
2025-05-05 20:00:00,84,85 St-Forest Pkwy (J),Queens,40.692436,-73.86001,24.0
2025-05-05 20:00:00,85,"75 St-Elderts Ln (J,Z)",Queens,40.691322,-73.86714,47.0
2025-05-05 20:00:00,86,Cypress Hills (J),Brooklyn,40.68994,-73.87255,1.0
2025-05-05 20:00:00,87,"Crescent St (J,Z)",Brooklyn,40.683193,-73.87379,83.0
2025-05-05 20:00:00,88,"Norwood Av (J,Z)",Brooklyn,40.68141,-73.880035,32.0
2025-05-05 20:00:00,89,Cleveland St (J),Brooklyn,40.679947,-73.884636,18.0
2025-05-05 20:00:00,90,"Van Siclen Av (J,Z)",Brooklyn,40.678024,-73.891685,36.0
2025-05-05 20:00:00,91,"Alabama Av (J,Z)",Brooklyn,40.67699,-73.89865,46.0
2025-05-05 20:00:00,93,"Chauncey St (J,Z)",Brooklyn,40.68289,-73.91045,42.0
2025-05-05 20:00:00,94,Halsey St (J),Brooklyn,40.68637,-73.91656,72.0
2025-05-05 20:00:00,95,"Gates Av (J,Z)",Brooklyn,40.68963,-73.92227,70.0
2025-05-05 20:00:00,96,Kosciuszko St (J),Brooklyn,40.69334,-73.92882,65.0
2025-05-05 20:00:00,97,"Myrtle Av (M,J,Z)",Brooklyn,40.69721,-73.93565,190.0
2025-05-05 20:00:00,98,"Flushing Av (M,J)",Brooklyn,40.70026,-73.941124,211.0
2025-05-05 20:00:00,99,"Lorimer St (M,J)",Brooklyn,40.70387,-73.94741,92.0
2025-05-05 20:00:00,100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,60.0
2025-05-05 20:00:00,101,"Marcy Av (M,J,Z)",Brooklyn,40.70836,-73.957756,315.0
2025-05-05 20:00:00,103,"Bowery (J,Z)",Manhattan,40.72028,-73.99391,133.0
2025-05-05 20:00:00,107,"Broad St (J,Z)",Manhattan,40.706474,-74.011055,151.0
2025-05-05 20:00:00,108,Middle Village-Metropolitan Av (M),Queens,40.711395,-73.8896,55.0
2025-05-05 20:00:00,109,Fresh Pond Rd (M),Queens,40.706184,-73.895874,52.0
2025-05-05 20:00:00,110,Forest Av (M),Queens,40.704422,-73.903076,29.0
2025-05-05 20:00:00,111,Seneca Av (M),Queens,40.702763,-73.90774,24.0
2025-05-05 20:00:00,113,Knickerbocker Av (M),Brooklyn,40.698666,-73.91971,69.0
2025-05-05 20:00:00,114,Central Av (M),Brooklyn,40.697857,-73.9274,48.0
2025-05-05 20:00:00,118,3 Av (L),Manhattan,40.73285,-73.98612,414.0
2025-05-05 20:00:00,119,1 Av (L),Manhattan,40.730953,-73.98163,946.0
2025-05-05 20:00:00,120,Bedford Av (L),Brooklyn,40.717304,-73.95687,1074.0
2025-05-05 20:00:00,122,Graham Av (L),Brooklyn,40.714565,-73.94405,206.0
2025-05-05 20:00:00,123,Grand St (L),Brooklyn,40.711926,-73.94067,203.0
2025-05-05 20:00:00,124,Montrose Av (L),Brooklyn,40.70774,-73.93985,121.0
2025-05-05 20:00:00,125,Morgan Av (L),Brooklyn,40.706154,-73.93314,208.0
2025-05-05 20:00:00,126,Jefferson St (L),Brooklyn,40.706608,-73.92291,220.0
2025-05-05 20:00:00,127,DeKalb Av (L),Brooklyn,40.70381,-73.91843,267.0
2025-05-05 20:00:00,129,Halsey St (L),Queens,40.695602,-73.90408,120.0
2025-05-05 20:00:00,130,Wilson Av (L),Brooklyn,40.688763,-73.904045,72.0
2025-05-05 20:00:00,131,Bushwick Av-Aberdeen St (L),Brooklyn,40.68283,-73.90525,40.0
2025-05-05 20:00:00,133,Atlantic Av (L),Brooklyn,40.675346,-73.9031,37.0
2025-05-05 20:00:00,134,Sutter Av (L),Brooklyn,40.66937,-73.90198,43.0
2025-05-05 20:00:00,135,Livonia Av (L),Brooklyn,40.66404,-73.90057,63.0
2025-05-05 20:00:00,136,New Lots Av (L),Brooklyn,40.658733,-73.89923,53.0
2025-05-05 20:00:00,137,East 105 St (L),Brooklyn,40.650574,-73.89948,34.0
2025-05-05 20:00:00,138,Canarsie-Rockaway Pkwy (L),Brooklyn,40.646652,-73.90185,52.0
2025-05-05 20:00:00,141,Park Pl (S),Brooklyn,40.67477,-73.95763,34.0
2025-05-05 20:00:00,143,Inwood-207 St (A),Manhattan,40.868073,-73.9199,94.0
2025-05-05 20:00:00,144,Dyckman St (A),Manhattan,40.86549,-73.92727,50.0
2025-05-05 20:00:00,145,190 St (A),Manhattan,40.85902,-73.93418,38.0
2025-05-05 20:00:00,146,181 St (A),Manhattan,40.851696,-73.937965,103.0
2025-05-05 20:00:00,147,175 St (A),Manhattan,40.84739,-73.939705,113.0
2025-05-05 20:00:00,149,163 St-Amsterdam Av (C),Manhattan,40.836014,-73.939896,53.0
2025-05-05 20:00:00,150,155 St (C),Manhattan,40.830517,-73.94151,29.0
2025-05-05 20:00:00,151,"145 St (A,C,B,D)",Manhattan,40.824783,-73.944214,468.0
2025-05-05 20:00:00,152,"135 St (C,B)",Manhattan,40.817894,-73.94765,90.0
2025-05-05 20:00:00,153,"125 St (A,C,B,D)",Manhattan,40.811108,-73.95235,630.0
2025-05-05 20:00:00,154,"116 St (C,B)",Manhattan,40.805084,-73.95488,108.0
2025-05-05 20:00:00,155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,40.800602,-73.95816,134.0
2025-05-05 20:00:00,156,"103 St (C,B)",Manhattan,40.796093,-73.96146,84.0
2025-05-05 20:00:00,157,"96 St (C,B)",Manhattan,40.79164,-73.9647,220.0
2025-05-05 20:00:00,158,"86 St (C,B)",Manhattan,40.78587,-73.96892,203.0
2025-05-05 20:00:00,159,"81 St-Museum of Natural History (C,B)",Manhattan,40.781433,-73.972145,225.0
2025-05-05 20:00:00,160,"72 St (C,B)",Manhattan,40.775593,-73.97641,301.0
2025-05-05 20:00:00,162,"50 St (C,E)",Manhattan,40.762455,-73.985985,697.0
2025-05-05 20:00:00,164,"34 St-Penn Station (A,C,E)",Manhattan,40.75229,-73.99339,2293.0
2025-05-05 20:00:00,165,"23 St (C,E)",Manhattan,40.745907,-73.99804,848.0
2025-05-05 20:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,40.732338,-74.000496,2223.0
2025-05-05 20:00:00,168,"Spring St (C,E)",Manhattan,40.726227,-74.00374,513.0
2025-05-05 20:00:00,169,"Canal St (A,C,E)",Manhattan,40.720825,-74.005226,551.0
2025-05-05 20:00:00,173,"High St (A,C)",Brooklyn,40.699337,-73.99053,263.0
2025-05-05 20:00:00,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,40.688484,-73.985,352.0
2025-05-05 20:00:00,176,Lafayette Av (C),Brooklyn,40.68611,-73.973946,200.0
2025-05-05 20:00:00,177,Clinton-Washington Avs (C),Brooklyn,40.68326,-73.965836,108.0
2025-05-05 20:00:00,179,"Nostrand Av (A,C)",Brooklyn,40.68044,-73.950424,318.0
2025-05-05 20:00:00,180,Kingston-Throop Avs (C),Brooklyn,40.67992,-73.94086,88.0
2025-05-05 20:00:00,181,"Utica Av (A,C)",Brooklyn,40.679363,-73.93073,231.0
2025-05-05 20:00:00,182,Ralph Av (C),Brooklyn,40.67882,-73.920784,65.0
2025-05-05 20:00:00,183,Rockaway Av (C),Brooklyn,40.67834,-73.91195,76.0
2025-05-05 20:00:00,185,Liberty Av (C),Brooklyn,40.67454,-73.896545,29.0
2025-05-05 20:00:00,186,Van Siclen Av (C),Brooklyn,40.67271,-73.89036,30.0
2025-05-05 20:00:00,187,Shepherd Av (C),Brooklyn,40.67413,-73.88075,33.0
2025-05-05 20:00:00,188,"Euclid Av (A,C)",Brooklyn,40.675377,-73.87211,124.0
2025-05-05 20:00:00,189,Grant Av (A),Brooklyn,40.677044,-73.86505,57.0
2025-05-05 20:00:00,190,80 St (A),Queens,40.67937,-73.85899,39.0
2025-05-05 20:00:00,191,88 St (A),Queens,40.679844,-73.85147,23.0
2025-05-05 20:00:00,192,Rockaway Blvd (A),Queens,40.680428,-73.84386,86.0
2025-05-05 20:00:00,193,104 St (A),Queens,40.68171,-73.837685,27.0
2025-05-05 20:00:00,194,111 St (A),Queens,40.68433,-73.83216,17.0
2025-05-05 20:00:00,195,Ozone Park-Lefferts Blvd (A),Queens,40.68595,-73.8258,82.0
2025-05-05 20:00:00,196,Aqueduct Racetrack (A),Queens,40.672096,-73.83592,22.0
2025-05-05 20:00:00,197,Aqueduct-N Conduit Av (A),Queens,40.668236,-73.83406,11.0
2025-05-05 20:00:00,198,Howard Beach-JFK Airport (A),Queens,40.660477,-73.8303,237.0
2025-05-05 20:00:00,210,Norwood-205 St (D),Bronx,40.87481,-73.87885,68.0
2025-05-05 20:00:00,211,"Bedford Park Blvd (B,D)",Bronx,40.873245,-73.88714,80.0
2025-05-05 20:00:00,212,"Kingsbridge Rd (B,D)",Bronx,40.866978,-73.89351,57.0
2025-05-05 20:00:00,213,"Fordham Rd (B,D)",Bronx,40.861298,-73.89775,138.0
2025-05-05 20:00:00,214,"182-183 Sts (B,D)",Bronx,40.856094,-73.90074,56.0
2025-05-05 20:00:00,215,"Tremont Av (B,D)",Bronx,40.85041,-73.90523,99.0
2025-05-05 20:00:00,216,"174-175 Sts (B,D)",Bronx,40.8459,-73.91013,44.0
2025-05-05 20:00:00,217,"170 St (B,D)",Bronx,40.839306,-73.9134,39.0
2025-05-05 20:00:00,218,"167 St (B,D)",Bronx,40.83377,-73.91844,69.0
2025-05-05 20:00:00,220,"155 St (B,D)",Manhattan,40.830135,-73.93821,37.0
2025-05-05 20:00:00,221,21 St-Queensbridge (M),Queens,40.754204,-73.94283,172.0
2025-05-05 20:00:00,222,Roosevelt Island (M),Manhattan,40.759144,-73.95326,159.0
2025-05-05 20:00:00,223,"Lexington Av/63 St (M,Q)",Manhattan,40.76463,-73.96611,790.0
2025-05-05 20:00:00,224,57 St (M),Manhattan,40.763973,-73.97745,523.0
2025-05-05 20:00:00,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,40.758663,-73.98133,1855.0
2025-05-05 20:00:00,228,"23 St (F,M)",Manhattan,40.742878,-73.99282,1076.0
2025-05-05 20:00:00,231,"Grand St (B,D)",Manhattan,40.718266,-73.99375,712.0
2025-05-05 20:00:00,232,2 Av (F),Manhattan,40.7234,-73.98994,600.0
2025-05-05 20:00:00,234,East Broadway (F),Manhattan,40.713715,-73.99017,365.0
2025-05-05 20:00:00,235,York St (F),Brooklyn,40.701397,-73.98675,362.0
2025-05-05 20:00:00,236,"Bergen St (F,G)",Brooklyn,40.686146,-73.99086,313.0
2025-05-05 20:00:00,237,"Carroll St (F,G)",Brooklyn,40.6803,-73.99505,222.0
2025-05-05 20:00:00,238,"Smith-9 Sts (F,G)",Brooklyn,40.67358,-73.99596,86.0
2025-05-05 20:00:00,240,"7 Av (F,G)",Brooklyn,40.66627,-73.98031,264.0
2025-05-05 20:00:00,241,"15 St-Prospect Park (F,G)",Brooklyn,40.660366,-73.97949,119.0
2025-05-05 20:00:00,242,"Fort Hamilton Pkwy (F,G)",Brooklyn,40.650784,-73.97578,58.0
2025-05-05 20:00:00,243,"Church Av (F,G)",Brooklyn,40.64404,-73.979675,129.0
2025-05-05 20:00:00,244,Ditmas Av (F),Brooklyn,40.63612,-73.97817,43.0
2025-05-05 20:00:00,245,18 Av (F),Brooklyn,40.629753,-73.976974,47.0
2025-05-05 20:00:00,246,Avenue I (F),Brooklyn,40.62532,-73.97613,34.0
2025-05-05 20:00:00,247,Bay Pkwy (F),Brooklyn,40.62077,-73.975266,18.0
2025-05-05 20:00:00,248,Avenue N (F),Brooklyn,40.61514,-73.9742,33.0
2025-05-05 20:00:00,249,Avenue P (F),Brooklyn,40.608944,-73.97302,25.0
2025-05-05 20:00:00,250,Kings Hwy (F),Brooklyn,40.603218,-73.97236,56.0
2025-05-05 20:00:00,251,Avenue U (F),Brooklyn,40.59606,-73.97336,26.0
2025-05-05 20:00:00,252,Avenue X (F),Brooklyn,40.58962,-73.97425,25.0
2025-05-05 20:00:00,253,Neptune Av (F),Brooklyn,40.581013,-73.97457,26.0
2025-05-05 20:00:00,254,Jamaica-179 St (F),Queens,40.712646,-73.78381,202.0
2025-05-05 20:00:00,255,169 St (F),Queens,40.71047,-73.7936,98.0
2025-05-05 20:00:00,256,Parsons Blvd (F),Queens,40.707565,-73.80333,105.0
2025-05-05 20:00:00,257,Sutphin Blvd (F),Queens,40.70546,-73.81071,55.0
2025-05-05 20:00:00,258,"Briarwood (E,F)",Queens,40.70918,-73.82057,37.0
2025-05-05 20:00:00,259,"Kew Gardens-Union Tpke (E,F)",Queens,40.71444,-73.83101,273.0
2025-05-05 20:00:00,260,"75 Av (E,F)",Queens,40.71833,-73.837326,37.0
2025-05-05 20:00:00,261,"Forest Hills-71 Av (E,F,M,R)",Queens,40.72169,-73.84452,457.0
2025-05-05 20:00:00,262,"67 Av (M,R)",Queens,40.726524,-73.85272,97.0
2025-05-05 20:00:00,263,"63 Dr-Rego Park (M,R)",Queens,40.729847,-73.8616,189.0
2025-05-05 20:00:00,264,"Woodhaven Blvd (M,R)",Queens,40.733105,-73.86923,268.0
2025-05-05 20:00:00,265,"Grand Av-Newtown (M,R)",Queens,40.737015,-73.87722,213.0
2025-05-05 20:00:00,266,"Elmhurst Av (M,R)",Queens,40.742455,-73.88202,137.0
2025-05-05 20:00:00,268,"65 St (M,R)",Queens,40.74967,-73.89845,45.0
2025-05-05 20:00:00,269,"Northern Blvd (M,R)",Queens,40.752884,-73.906006,188.0
2025-05-05 20:00:00,270,"46 St (M,R)",Queens,40.756313,-73.91333,99.0
2025-05-05 20:00:00,271,"Steinway St (M,R)",Queens,40.756878,-73.92074,315.0
2025-05-05 20:00:00,272,"36 St (M,R)",Queens,40.75204,-73.92878,62.0
2025-05-05 20:00:00,273,"Queens Plaza (E,F,R)",Queens,40.748974,-73.93724,399.0
2025-05-05 20:00:00,276,"5 Av/53 St (E,F)",Manhattan,40.760166,-73.97523,480.0
2025-05-05 20:00:00,277,"7 Av (E,B,D)",Manhattan,40.762863,-73.981636,590.0
2025-05-05 20:00:00,278,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,40.70215,-73.80111,504.0
2025-05-05 20:00:00,279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Queens,40.700485,-73.80797,723.0
2025-05-05 20:00:00,280,Jamaica-Van Wyck (E),Queens,40.702564,-73.81686,68.0
2025-05-05 20:00:00,282,21 St (G),Queens,40.744064,-73.94972,48.0
2025-05-05 20:00:00,283,Greenpoint Av (G),Brooklyn,40.731354,-73.95445,196.0
2025-05-05 20:00:00,284,Nassau Av (G),Brooklyn,40.724636,-73.95128,269.0
2025-05-05 20:00:00,286,Broadway (G),Brooklyn,40.706093,-73.95031,128.0
2025-05-05 20:00:00,287,Flushing Av (G),Brooklyn,40.70038,-73.95023,74.0
2025-05-05 20:00:00,288,Myrtle-Willoughby Avs (G),Brooklyn,40.69457,-73.94904,76.0
2025-05-05 20:00:00,289,Bedford-Nostrand Avs (G),Brooklyn,40.68963,-73.95352,137.0
2025-05-05 20:00:00,290,Classon Av (G),Brooklyn,40.688873,-73.96007,108.0
2025-05-05 20:00:00,291,Clinton-Washington Avs (G),Brooklyn,40.688087,-73.96684,137.0
2025-05-05 20:00:00,292,Fulton St (G),Brooklyn,40.68712,-73.97537,206.0
2025-05-05 20:00:00,293,Van Cortlandt Park-242 St (1),Bronx,40.889248,-73.89858,62.0
2025-05-05 20:00:00,294,238 St (1),Bronx,40.884666,-73.90087,48.0
2025-05-05 20:00:00,295,231 St (1),Bronx,40.878857,-73.90483,128.0
2025-05-05 20:00:00,296,Marble Hill-225 St (1),Manhattan,40.87456,-73.90983,70.0
2025-05-05 20:00:00,297,215 St (1),Manhattan,40.869446,-73.915276,29.0
2025-05-05 20:00:00,298,207 St (1),Manhattan,40.86462,-73.91882,77.0
2025-05-05 20:00:00,299,Dyckman St (1),Manhattan,40.86053,-73.92554,110.0
2025-05-05 20:00:00,300,191 St (1),Manhattan,40.855225,-73.92941,116.0
2025-05-05 20:00:00,301,181 St (1),Manhattan,40.849506,-73.93359,194.0
2025-05-05 20:00:00,303,157 St (1),Manhattan,40.83404,-73.94489,132.0
2025-05-05 20:00:00,304,145 St (1),Manhattan,40.82655,-73.95036,157.0
2025-05-05 20:00:00,305,137 St-City College (1),Manhattan,40.822006,-73.953674,235.0
2025-05-05 20:00:00,306,125 St (1),Manhattan,40.815582,-73.958374,230.0
2025-05-05 20:00:00,307,116 St-Columbia University (1),Manhattan,40.80772,-73.96411,666.0
2025-05-05 20:00:00,308,Cathedral Pkwy (110 St) (1),Manhattan,40.803967,-73.96685,338.0
2025-05-05 20:00:00,309,103 St (1),Manhattan,40.799446,-73.968376,308.0
2025-05-05 20:00:00,310,"96 St (1,2,3)",Manhattan,40.79392,-73.97232,863.0
2025-05-05 20:00:00,311,86 St (1),Manhattan,40.788643,-73.97622,458.0
2025-05-05 20:00:00,312,79 St (1),Manhattan,40.783936,-73.97992,377.0
2025-05-05 20:00:00,313,"72 St (1,2,3)",Manhattan,40.778454,-73.98197,1154.0
2025-05-05 20:00:00,314,66 St-Lincoln Center (1),Manhattan,40.77344,-73.98221,702.0
2025-05-05 20:00:00,316,50 St (1),Manhattan,40.761726,-73.98385,896.0
2025-05-05 20:00:00,318,"34 St-Penn Station (1,2,3)",Manhattan,40.750374,-73.99106,1806.0
2025-05-05 20:00:00,319,28 St (1),Manhattan,40.747215,-73.99336,589.0
2025-05-05 20:00:00,320,23 St (1),Manhattan,40.74408,-73.99566,594.0
2025-05-05 20:00:00,321,18 St (1),Manhattan,40.74104,-73.99787,278.0
2025-05-05 20:00:00,323,Christopher St-Stonewall (1),Manhattan,40.73342,-74.00291,466.0
2025-05-05 20:00:00,324,Houston St (1),Manhattan,40.728252,-74.00536,432.0
2025-05-05 20:00:00,325,Canal St (1),Manhattan,40.722855,-74.00628,166.0
2025-05-05 20:00:00,326,Franklin St (1),Manhattan,40.71932,-74.00689,191.0
2025-05-05 20:00:00,327,"Chambers St (1,2,3)",Manhattan,40.715477,-74.00927,521.0
2025-05-05 20:00:00,328,WTC Cortlandt (1),Manhattan,40.711834,-74.01219,309.0
2025-05-05 20:00:00,329,Rector St (1),Manhattan,40.70751,-74.01379,171.0
2025-05-05 20:00:00,333,"Wall St (2,3)",Manhattan,40.70682,-74.0091,491.0
2025-05-05 20:00:00,334,"Clark St (2,3)",Brooklyn,40.697468,-73.99309,175.0
2025-05-05 20:00:00,336,"Hoyt St (2,3)",Brooklyn,40.690544,-73.98506,159.0
2025-05-05 20:00:00,337,"Nevins St (2,3,4,5)",Brooklyn,40.688248,-73.98049,222.0
2025-05-05 20:00:00,339,"Bergen St (2,3)",Brooklyn,40.68083,-73.9751,99.0
2025-05-05 20:00:00,340,"Grand Army Plaza (2,3)",Brooklyn,40.675236,-73.97105,150.0
2025-05-05 20:00:00,341,"Eastern Pkwy-Brooklyn Museum (2,3)",Brooklyn,40.671986,-73.96438,63.0
2025-05-05 20:00:00,343,Nostrand Av (3),Brooklyn,40.669846,-73.95046,57.0
2025-05-05 20:00:00,344,Kingston Av (3),Brooklyn,40.6694,-73.94216,85.0
2025-05-05 20:00:00,345,"Crown Hts-Utica Av (3,4)",Brooklyn,40.668896,-73.932945,303.0
2025-05-05 20:00:00,346,Sutter Av-Rutland Rd (3),Brooklyn,40.66472,-73.92261,83.0
2025-05-05 20:00:00,347,Saratoga Av (3),Brooklyn,40.661453,-73.91633,58.0
2025-05-05 20:00:00,348,Rockaway Av (3),Brooklyn,40.662548,-73.90894,85.0
2025-05-05 20:00:00,349,Junius St (3),Brooklyn,40.663513,-73.90245,38.0
2025-05-05 20:00:00,350,Pennsylvania Av (3),Brooklyn,40.664635,-73.8949,46.0
2025-05-05 20:00:00,351,Van Siclen Av (3),Brooklyn,40.665447,-73.8894,33.0
2025-05-05 20:00:00,352,New Lots Av (3),Brooklyn,40.666237,-73.88408,60.0
2025-05-05 20:00:00,353,"President St-Medgar Evers College (2,5)",Brooklyn,40.667885,-73.95068,41.0
2025-05-05 20:00:00,354,"Sterling St (2,5)",Brooklyn,40.662743,-73.95085,51.0
2025-05-05 20:00:00,355,"Winthrop St (2,5)",Brooklyn,40.65665,-73.9502,94.0
2025-05-05 20:00:00,356,"Church Av (2,5)",Brooklyn,40.650845,-73.94958,116.0
2025-05-05 20:00:00,357,"Beverly Rd (2,5)",Brooklyn,40.6451,-73.94896,56.0
2025-05-05 20:00:00,358,"Newkirk Av-Little Haiti (2,5)",Brooklyn,40.63997,-73.94841,72.0
